Chapter,Character,N,A,I,C,DC,DN,Score
61,Kitty,2,2,1,0,0,2,7
61,Lydia,6,0,0,2,0,6,14
61,Mary,2,0,1,0,0,2,5
61,Meryton,0,0,0,0,0,1,1
61,Miss Bingley,1,0,1,0,0,1,3
61,Mr. Bennet,1,0,2,0,0,1,4
61,Mr. Bingley,2,0,0,0,0,2,4
61,Mrs. Bennet,2,0,0,0,0,2,4
61,Mrs. Bingley,0,0,0,0,0,1,1
61,Mrs. Darcy,2,0,0,0,0,2,4
61,Pemberley,0,0,0,0,0,1,1
61,Wickham,4,0,1,0,1,2,8
61,char_0,0,0,1,0,0,0,1
61,char_27,0,1,1,0,0,0,2
61,char_32,0,0,0,0,0,0,0
61,char_33,0,0,0,0,0,0,0
61,char_41,0,0,2,0,0,0,2
61,char_45,0,0,0,0,0,0,0
61,char_51,0,1,0,0,0,0,1
61,char_54,0,1,0,0,0,0,1
61,char_57,0,0,0,0,0,0,0
61,char_60,0,0,0,0,0,0,0
61,char_63,0,0,0,0,0,0,0
61,char_66,0,0,1,0,0,0,1
61,char_67,0,0,0,0,0,0,0
61,char_69,0,0,0,0,0,0,0
61,char_72,0,0,1,0,0,0,1
61,char_74,0,0,0,0,0,0,0
61,char_79,0,0,0,0,0,0,0
61,char_81,0,0,0,0,0,0,0
61,the Bingleys,0,0,0,0,0,1,1
61,the Gardiners,0,0,0,0,0,1,1
7,CAROLINE BINGLEY,0,0,0,0,1,0,1
7,Captain Carter,3,3,0,0,2,1,9
7,Catherine,3,0,0,1,0,3,7
7,Clarke,0,0,0,0,1,0,1
7,Colonel Forster,2,1,1,0,2,0,6
7,Elizabeth,15,7,4,8,2,13,49
7,Elizabeth:--,0,0,0,0,0,1,1
7,Jane,12,1,2,2,2,9,28
7,Louisa,0,0,0,0,1,0,1
7,Lydia,6,0,4,8,0,6,24
7,Mamma,0,0,0,0,1,0,1
7,Mary,1,0,1,2,0,1,5
7,Miss Bennet,2,0,0,0,0,2,4
7,Miss Bingley,5,0,2,0,1,4,12
7,Miss Watson,0,0,0,0,1,0,1
7,Mr. Bennet,5,0,1,3,2,3,14
7,Mr. Bingley,3,0,0,0,2,1,6
7,Mr. Darcy,1,0,0,0,0,1,2
7,Mr. Hurst,0,0,0,0,0,1,1
7,Mr. Jones,1,0,0,0,1,0,2
7,Mrs. Bennet,5,0,4,14,0,5,28
7,Mrs. Hurst,0,0,0,0,0,1,1
7,Mrs. Philips,0,0,0,0,0,1,1
7,Sir William,0,0,0,0,1,0,1
7,a Mr. Philips,2,1,0,0,0,2,5
7,char_100,0,1,1,0,0,0,2
7,char_104,0,0,0,0,0,0,0
7,char_105,0,0,0,0,0,0,0
7,char_108,0,1,2,0,0,0,3
7,char_112,0,0,1,0,0,0,1
7,char_116,0,0,1,0,0,0,1
7,char_117,0,2,0,0,0,0,2
7,char_119,0,0,0,0,0,0,0
7,char_121,0,0,0,0,0,0,0
7,char_125,0,0,0,0,0,0,0
7,char_133,0,0,0,0,0,0,0
7,char_136,0,0,0,0,0,0,0
7,char_137,0,0,0,0,0,0,0
7,char_142,0,0,1,0,0,0,1
7,char_144,0,0,1,0,0,0,1
7,char_146,0,0,0,0,0,0,0
7,char_30,0,0,0,0,0,0,0
7,char_33,0,0,0,0,0,0,0
7,char_34,0,0,0,2,0,0,2
7,char_38,0,0,0,0,0,0,0
7,char_41,0,0,0,0,0,0,0
7,char_42,0,0,0,0,0,0,0
7,char_45,0,0,1,0,0,0,1
7,char_46,0,0,0,0,0,0,0
7,char_52,0,0,0,0,0,0,0
7,char_56,0,0,0,0,0,0,0
7,char_63,0,1,2,3,0,0,6
7,char_66,0,1,2,3,0,0,6
7,char_72,0,4,3,0,0,0,7
7,char_87,0,0,0,0,0,0,0
7,char_89,0,1,1,0,0,0,2
7,char_90,0,0,1,0,0,0,1
8,Caroline,0,0,0,0,1,0,1
8,Charles,3,0,1,0,3,0,7
8,Darcy,4,0,2,8,1,3,18
8,Elizabeth,16,7,8,4,4,12,51
8,Jane,5,1,2,0,1,4,13
8,Louisa,2,0,3,0,2,0,7
8,Miss Bingley,19,0,12,35,0,19,85
8,Mr. Bingley,2,0,0,0,0,2,4
8,Mr. Darcy,6,0,1,1,4,2,14
8,Mr. Hurst,3,1,7,9,0,3,23
8,Mr. Jones,2,0,0,0,0,2,4
8,Mrs. Hurst,3,0,3,3,0,3,12
8,char_18,0,0,4,0,0,0,4
8,char_19,0,0,0,0,0,0,0
8,char_23,0,0,0,1,0,0,1
8,char_26,0,0,0,2,0,0,2
8,char_28,0,0,0,0,0,0,0
8,char_30,0,2,1,0,0,0,3
8,char_31,0,0,0,0,0,0,0
8,char_36,0,0,0,0,0,0,0
8,char_42,0,0,2,4,0,0,6
8,char_44,0,0,0,0,0,0,0
8,char_46,0,0,0,0,0,0,0
8,char_48,0,1,0,0,0,0,1
8,char_56,0,0,0,0,0,0,0
8,char_62,0,0,0,0,0,0,0
8,char_71,0,0,0,0,0,0,0
8,char_82,0,1,0,0,0,0,1
8,char_86,0,0,0,0,0,0,0
8,char_91,0,0,0,0,0,0,0
8,char_94,0,0,0,0,0,0,0
9,Captain Carter,0,0,0,0,1,0,1
9,Charlotte,3,1,1,0,2,1,8
9,Colonel Forster,1,0,0,0,1,0,2
9,Darcy,8,1,1,3,1,7,21
9,Elizabeth,10,4,10,11,1,9,45
9,Jane,8,0,1,0,2,5,16
9,Lady Lucas,1,0,1,0,1,0,3
9,Longbourn,0,0,0,0,0,1,1
9,Lydia,2,1,0,2,0,2,7
9,Miss Bennet,2,0,0,0,1,1,4
9,Miss Bingley,5,0,3,6,0,5,19
9,Mr. Bingley,12,0,4,6,4,8,34
9,Mr. Jones,0,0,0,0,1,0,1
9,Mrs. Bennet,9,2,7,7,0,9,34
9,Sir William,1,0,0,0,1,0,2
9,char_104,0,0,0,0,0,0,0
9,char_106,0,0,0,0,0,0,0
9,char_117,0,1,1,0,0,0,2
9,char_124,0,0,0,0,0,0,0
9,char_26,0,0,1,0,0,0,1
9,char_32,0,1,0,0,0,0,1
9,char_34,0,0,5,10,0,0,15
9,char_37,0,0,0,0,0,0,0
9,char_43,0,1,0,0,0,0,1
9,char_44,0,1,0,0,0,0,1
9,char_58,0,0,0,0,0,0,0
9,char_60,0,0,0,0,0,0,0
9,char_61,0,0,1,0,0,0,1
9,char_66,0,0,0,0,0,0,0
9,char_67,0,0,1,0,0,0,1
9,char_75,0,0,0,0,0,0,0
9,char_78,0,0,0,0,0,0,0
9,char_87,0,0,0,0,0,0,0
9,char_90,0,0,1,0,0,0,1
9,the Lucases,1,0,0,0,1,0,2
