chapter,method,character,tag,count
50,booknlp,Mr. Hurst,DC,0
50,booknlp,Mr. Denny,DC,0
50,booknlp,Mrs. Forster,DC,1
50,booknlp,Miss King,DC,0
50,booknlp,Mr. Philips,DC,0
50,booknlp,Mrs. Long,DC,0
50,booknlp,Mrs. Jenkinson,DC,0
50,booknlp,Mr. Jones,DC,0
50,booknlp,Hill (housekeeper),DC,0
50,booknlp,Mrs. Younge,DC,0
50,booknlp,Captain Carter,DC,0
50,booknlp,Housekeeper (Mrs. Reynolds),DC,0
50,booknlp,Lady Anne Darcy,DC,0
50,booknlp,Mrs. Annesley,DC,0
50,booknlp,Mrs. Bennet's brother,DC,0
50,booknlp,Richard,DC,0
50,booknlp,Wickham Sr.,DC,0
50,booknlp,Dawson,DC,0
50,booknlp,The waiter,DC,0
50,booknlp,The footman,DC,0
50,booknlp,Sarah,DC,0
50,booknlp,Nicholls,DC,0
50,booknlp,John,DC,0
50,booknlp,Mrs. Nicholls,DC,0
50,booknlp,Miss Watson,DC,0
50,booknlp,Mr. Long,DC,0
50,booknlp,Mr. Morris,DC,0
50,booknlp,Mr. Robinson,DC,0
50,booknlp,Young Lucas,DC,0
50,booknlp,Elizabeth,DN,4
50,booknlp,Jane,DN,1
50,booknlp,Mr. Darcy,DN,3
50,booknlp,Mrs. Bennet,DN,4
50,booknlp,Mr. Bingley,DN,0
50,booknlp,Mr. Bennet,DN,5
50,booknlp,Wickham,DN,1
50,booknlp,Lydia,DN,1
50,booknlp,Charlotte Lucas,DN,0
50,booknlp,Mr. Collins,DN,0
50,booknlp,Kitty,DN,0
50,booknlp,Lady Catherine de Bourgh,DN,0
50,booknlp,Miss Bingley,DN,0
50,booknlp,Miss Darcy,DN,0
50,booknlp,Mrs. Gardiner,DN,0
50,booknlp,Mr. Gardiner,DN,0
50,booknlp,Sir William Lucas,DN,0
50,booknlp,Mary,DN,0
50,booknlp,Mrs. Philips,DN,0
50,booknlp,Miss de Bourgh,DN,0
50,booknlp,Lady Lucas,DN,0
50,booknlp,Mrs. Hurst,DN,0
50,booknlp,Maria Lucas,DN,0
50,booknlp,Colonel Forster,DN,0
50,booknlp,Colonel Fitzwilliam,DN,0
50,booknlp,Darcy's father,DN,0
50,booknlp,Mr. Hurst,DN,0
50,booknlp,Mr. Denny,DN,0
50,booknlp,Mrs. Forster,DN,0
50,booknlp,Miss King,DN,0
50,booknlp,Mr. Philips,DN,0
50,booknlp,Mrs. Long,DN,0
50,booknlp,Mrs. Jenkinson,DN,0
50,booknlp,Mr. Jones,DN,0
50,booknlp,Hill (housekeeper),DN,0
50,booknlp,Mrs. Younge,DN,0
50,booknlp,Captain Carter,DN,0
50,booknlp,Housekeeper (Mrs. Reynolds),DN,0
50,booknlp,Lady Anne Darcy,DN,0
50,booknlp,Mrs. Annesley,DN,0
50,booknlp,Mrs. Bennet's brother,DN,0
50,booknlp,Richard,DN,0
50,booknlp,Wickham Sr.,DN,0
50,booknlp,Dawson,DN,0
50,booknlp,The waiter,DN,0
50,booknlp,The footman,DN,0
50,booknlp,Sarah,DN,0
50,booknlp,Nicholls,DN,0
50,booknlp,John,DN,0
50,booknlp,Mrs. Nicholls,DN,0
50,booknlp,Miss Watson,DN,0
50,booknlp,Mr. Long,DN,0
50,booknlp,Mr. Morris,DN,0
50,booknlp,Mr. Robinson,DN,0
50,booknlp,Young Lucas,DN,0
51,booknlp,Elizabeth,N,16
51,booknlp,Jane,N,7
51,booknlp,Mr. Darcy,N,3
51,booknlp,Mrs. Bennet,N,3
51,booknlp,Mr. Bingley,N,0
51,booknlp,Mr. Bennet,N,1
51,booknlp,Wickham,N,11
51,booknlp,Lydia,N,17
51,booknlp,Charlotte Lucas,N,1
51,booknlp,Mr. Collins,N,0
51,booknlp,Kitty,N,0
51,booknlp,Lady Catherine de Bourgh,N,0
51,booknlp,Miss Bingley,N,0
51,booknlp,Miss Darcy,N,0
51,booknlp,Mrs. Gardiner,N,0
51,booknlp,Mr. Gardiner,N,0
51,booknlp,Sir William Lucas,N,0
51,booknlp,Mary,N,0
51,booknlp,Mrs. Philips,N,1
51,booknlp,Miss de Bourgh,N,0
51,booknlp,Lady Lucas,N,0
51,booknlp,Mrs. Hurst,N,0
51,booknlp,Maria Lucas,N,0
51,booknlp,Colonel Forster,N,0
51,booknlp,Colonel Fitzwilliam,N,0
51,booknlp,Darcy's father,N,0
51,booknlp,Mr. Hurst,N,0
51,booknlp,Mr. Denny,N,0
51,booknlp,Mrs. Forster,N,0
51,booknlp,Miss King,N,0
51,booknlp,Mr. Philips,N,0
51,booknlp,Mrs. Long,N,0
51,booknlp,Mrs. Jenkinson,N,0
51,booknlp,Mr. Jones,N,0
51,booknlp,Hill (housekeeper),N,1
51,booknlp,Mrs. Younge,N,0
51,booknlp,Captain Carter,N,0
51,booknlp,Housekeeper (Mrs. Reynolds),N,0
51,booknlp,Lady Anne Darcy,N,0
51,booknlp,Mrs. Annesley,N,0
51,booknlp,Mrs. Bennet's brother,N,0
51,booknlp,Richard,N,0
51,booknlp,Wickham Sr.,N,0
51,booknlp,Dawson,N,0
51,booknlp,The waiter,N,0
51,booknlp,The footman,N,0
51,booknlp,Sarah,N,0
51,booknlp,Nicholls,N,0
51,booknlp,John,N,0
51,booknlp,Mrs. Nicholls,N,0
51,booknlp,Miss Watson,N,0
51,booknlp,Mr. Long,N,0
51,booknlp,Mr. Morris,N,0
51,booknlp,Mr. Robinson,N,0
51,booknlp,Young Lucas,N,0
51,booknlp,Elizabeth,C,15
51,booknlp,Jane,C,2
51,booknlp,Mr. Darcy,C,0
51,booknlp,Mrs. Bennet,C,0
51,booknlp,Mr. Bingley,C,0
51,booknlp,Mr. Bennet,C,0
51,booknlp,Wickham,C,0
51,booknlp,Lydia,C,11
51,booknlp,Charlotte Lucas,C,0
51,booknlp,Mr. Collins,C,0
51,booknlp,Kitty,C,0
51,booknlp,Lady Catherine de Bourgh,C,0
51,booknlp,Miss Bingley,C,0
51,booknlp,Miss Darcy,C,0
51,booknlp,Mrs. Gardiner,C,0
51,booknlp,Mr. Gardiner,C,0
51,booknlp,Sir William Lucas,C,0
51,booknlp,Mary,C,0
51,booknlp,Mrs. Philips,C,0
51,booknlp,Miss de Bourgh,C,0
51,booknlp,Lady Lucas,C,0
51,booknlp,Mrs. Hurst,C,0
51,booknlp,Maria Lucas,C,0
51,booknlp,Colonel Forster,C,0
51,booknlp,Colonel Fitzwilliam,C,0
51,booknlp,Darcy's father,C,0
51,booknlp,Mr. Hurst,C,0
51,booknlp,Mr. Denny,C,0
51,booknlp,Mrs. Forster,C,0
51,booknlp,Miss King,C,0
51,booknlp,Mr. Philips,C,0
51,booknlp,Mrs. Long,C,0
51,booknlp,Mrs. Jenkinson,C,0
51,booknlp,Mr. Jones,C,0
51,booknlp,Hill (housekeeper),C,0
51,booknlp,Mrs. Younge,C,0
51,booknlp,Captain Carter,C,0
51,booknlp,Housekeeper (Mrs. Reynolds),C,0
51,booknlp,Lady Anne Darcy,C,0
51,booknlp,Mrs. Annesley,C,0
51,booknlp,Mrs. Bennet's brother,C,0
51,booknlp,Richard,C,0
51,booknlp,Wickham Sr.,C,0
51,booknlp,Dawson,C,0
51,booknlp,The waiter,C,0
51,booknlp,The footman,C,0
51,booknlp,Sarah,C,0
51,booknlp,Nicholls,C,0
51,booknlp,John,C,0
51,booknlp,Mrs. Nicholls,C,0
51,booknlp,Miss Watson,C,0
51,booknlp,Mr. Long,C,0
51,booknlp,Mr. Morris,C,0
51,booknlp,Mr. Robinson,C,0
51,booknlp,Young Lucas,C,0
51,booknlp,Elizabeth,I,27
51,booknlp,Jane,I,1
51,booknlp,Mr. Darcy,I,0
51,booknlp,Mrs. Bennet,I,0
51,booknlp,Mr. Bingley,I,0
51,booknlp,Mr. Bennet,I,0
51,booknlp,Wickham,I,1
51,booknlp,Lydia,I,9
51,booknlp,Charlotte Lucas,I,0
51,booknlp,Mr. Collins,I,0
51,booknlp,Kitty,I,0
51,booknlp,Lady Catherine de Bourgh,I,0
51,booknlp,Miss Bingley,I,0
51,booknlp,Miss Darcy,I,0
51,booknlp,Mrs. Gardiner,I,0
51,booknlp,Mr. Gardiner,I,0
51,booknlp,Sir William Lucas,I,0
51,booknlp,Mary,I,0
51,booknlp,Mrs. Philips,I,0
51,booknlp,Miss de Bourgh,I,0
51,booknlp,Lady Lucas,I,0
51,booknlp,Mrs. Hurst,I,0
51,booknlp,Maria Lucas,I,0
51,booknlp,Colonel Forster,I,0
51,booknlp,Colonel Fitzwilliam,I,0
51,booknlp,Darcy's father,I,0
51,booknlp,Mr. Hurst,I,0
51,booknlp,Mr. Denny,I,0
51,booknlp,Mrs. Forster,I,0
51,booknlp,Miss King,I,0
51,booknlp,Mr. Philips,I,0
51,booknlp,Mrs. Long,I,0
51,booknlp,Mrs. Jenkinson,I,0
51,booknlp,Mr. Jones,I,0
51,booknlp,Hill (housekeeper),I,0
51,booknlp,Mrs. Younge,I,0
51,booknlp,Captain Carter,I,0
51,booknlp,Housekeeper (Mrs. Reynolds),I,0
51,booknlp,Lady Anne Darcy,I,0
51,booknlp,Mrs. Annesley,I,0
51,booknlp,Mrs. Bennet's brother,I,0
51,booknlp,Richard,I,0
51,booknlp,Wickham Sr.,I,0
51,booknlp,Dawson,I,0
51,booknlp,The waiter,I,0
51,booknlp,The footman,I,0
51,booknlp,Sarah,I,0
51,booknlp,Nicholls,I,0
51,booknlp,John,I,0
51,booknlp,Mrs. Nicholls,I,0
51,booknlp,Miss Watson,I,0
51,booknlp,Mr. Long,I,0
51,booknlp,Mr. Morris,I,0
51,booknlp,Mr. Robinson,I,0
51,booknlp,Young Lucas,I,0
51,booknlp,Elizabeth,A,20
51,booknlp,Jane,A,2
51,booknlp,Mr. Darcy,A,0
51,booknlp,Mrs. Bennet,A,1
51,booknlp,Mr. Bingley,A,0
51,booknlp,Mr. Bennet,A,1
51,booknlp,Wickham,A,6
51,booknlp,Lydia,A,17
51,booknlp,Charlotte Lucas,A,0
51,booknlp,Mr. Collins,A,0
51,booknlp,Kitty,A,0
51,booknlp,Lady Catherine de Bourgh,A,0
51,booknlp,Miss Bingley,A,0
51,booknlp,Miss Darcy,A,0
51,booknlp,Mrs. Gardiner,A,0
51,booknlp,Mr. Gardiner,A,0
51,booknlp,Sir William Lucas,A,0
51,booknlp,Mary,A,0
51,booknlp,Mrs. Philips,A,0
51,booknlp,Miss de Bourgh,A,0
51,booknlp,Lady Lucas,A,0
51,booknlp,Mrs. Hurst,A,0
51,booknlp,Maria Lucas,A,0
51,booknlp,Colonel Forster,A,0
51,booknlp,Colonel Fitzwilliam,A,0
51,booknlp,Darcy's father,A,0
51,booknlp,Mr. Hurst,A,0
51,booknlp,Mr. Denny,A,0
51,booknlp,Mrs. Forster,A,0
51,booknlp,Miss King,A,0
51,booknlp,Mr. Philips,A,0
51,booknlp,Mrs. Long,A,0
51,booknlp,Mrs. Jenkinson,A,0
51,booknlp,Mr. Jones,A,0
51,booknlp,Hill (housekeeper),A,0
51,booknlp,Mrs. Younge,A,0
51,booknlp,Captain Carter,A,0
51,booknlp,Housekeeper (Mrs. Reynolds),A,0
51,booknlp,Lady Anne Darcy,A,0
51,booknlp,Mrs. Annesley,A,0
51,booknlp,Mrs. Bennet's brother,A,0
51,booknlp,Richard,A,0
51,booknlp,Wickham Sr.,A,0
51,booknlp,Dawson,A,0
51,booknlp,The waiter,A,0
51,booknlp,The footman,A,0
51,booknlp,Sarah,A,0
51,booknlp,Nicholls,A,0
51,booknlp,John,A,0
51,booknlp,Mrs. Nicholls,A,0
51,booknlp,Miss Watson,A,0
51,booknlp,Mr. Long,A,0
51,booknlp,Mr. Morris,A,0
51,booknlp,Mr. Robinson,A,0
51,booknlp,Young Lucas,A,0
51,booknlp,Elizabeth,DC,3
51,booknlp,Jane,DC,1
51,booknlp,Mr. Darcy,DC,2
51,booknlp,Mrs. Bennet,DC,0
51,booknlp,Mr. Bingley,DC,0
51,booknlp,Mr. Bennet,DC,0
51,booknlp,Wickham,DC,9
51,booknlp,Lydia,DC,4
51,booknlp,Charlotte Lucas,DC,0
51,booknlp,Mr. Collins,DC,0
51,booknlp,Kitty,DC,0
51,booknlp,Lady Catherine de Bourgh,DC,0
51,booknlp,Miss Bingley,DC,0
51,booknlp,Miss Darcy,DC,0
51,booknlp,Mrs. Gardiner,DC,0
51,booknlp,Mr. Gardiner,DC,0
51,booknlp,Sir William Lucas,DC,0
51,booknlp,Mary,DC,0
51,booknlp,Mrs. Philips,DC,0
51,booknlp,Miss de Bourgh,DC,0
51,booknlp,Lady Lucas,DC,0
51,booknlp,Mrs. Hurst,DC,0
51,booknlp,Maria Lucas,DC,0
51,booknlp,Colonel Forster,DC,0
51,booknlp,Colonel Fitzwilliam,DC,0
51,booknlp,Darcy's father,DC,0
51,booknlp,Mr. Hurst,DC,0
51,booknlp,Mr. Denny,DC,0
51,booknlp,Mrs. Forster,DC,0
51,booknlp,Miss King,DC,0
51,booknlp,Mr. Philips,DC,0
51,booknlp,Mrs. Long,DC,0
51,booknlp,Mrs. Jenkinson,DC,0
51,booknlp,Mr. Jones,DC,0
51,booknlp,Hill (housekeeper),DC,0
51,booknlp,Mrs. Younge,DC,0
51,booknlp,Captain Carter,DC,0
51,booknlp,Housekeeper (Mrs. Reynolds),DC,0
51,booknlp,Lady Anne Darcy,DC,0
51,booknlp,Mrs. Annesley,DC,0
51,booknlp,Mrs. Bennet's brother,DC,0
51,booknlp,Richard,DC,0
51,booknlp,Wickham Sr.,DC,0
51,booknlp,Dawson,DC,0
51,booknlp,The waiter,DC,0
51,booknlp,The footman,DC,0
51,booknlp,Sarah,DC,0
51,booknlp,Nicholls,DC,0
51,booknlp,John,DC,0
51,booknlp,Mrs. Nicholls,DC,0
51,booknlp,Miss Watson,DC,0
51,booknlp,Mr. Long,DC,0
51,booknlp,Mr. Morris,DC,0
51,booknlp,Mr. Robinson,DC,0
51,booknlp,Young Lucas,DC,0
51,booknlp,Elizabeth,DN,6
51,booknlp,Jane,DN,2
51,booknlp,Mr. Darcy,DN,1
51,booknlp,Mrs. Bennet,DN,0
51,booknlp,Mr. Bingley,DN,0
51,booknlp,Mr. Bennet,DN,0
51,booknlp,Wickham,DN,4
51,booknlp,Lydia,DN,4
51,booknlp,Charlotte Lucas,DN,0
51,booknlp,Mr. Collins,DN,0
51,booknlp,Kitty,DN,0
51,booknlp,Lady Catherine de Bourgh,DN,0
51,booknlp,Miss Bingley,DN,0
51,booknlp,Miss Darcy,DN,0
51,booknlp,Mrs. Gardiner,DN,0
51,booknlp,Mr. Gardiner,DN,0
51,booknlp,Sir William Lucas,DN,0
51,booknlp,Mary,DN,0
51,booknlp,Mrs. Philips,DN,0
51,booknlp,Miss de Bourgh,DN,0
51,booknlp,Lady Lucas,DN,0
51,booknlp,Mrs. Hurst,DN,0
51,booknlp,Maria Lucas,DN,0
51,booknlp,Colonel Forster,DN,0
51,booknlp,Colonel Fitzwilliam,DN,0
51,booknlp,Darcy's father,DN,0
51,booknlp,Mr. Hurst,DN,0
51,booknlp,Mr. Denny,DN,0
51,booknlp,Mrs. Forster,DN,0
51,booknlp,Miss King,DN,0
51,booknlp,Mr. Philips,DN,0
51,booknlp,Mrs. Long,DN,0
51,booknlp,Mrs. Jenkinson,DN,0
51,booknlp,Mr. Jones,DN,0
51,booknlp,Hill (housekeeper),DN,0
51,booknlp,Mrs. Younge,DN,0
51,booknlp,Captain Carter,DN,0
51,booknlp,Housekeeper (Mrs. Reynolds),DN,0
51,booknlp,Lady Anne Darcy,DN,0
51,booknlp,Mrs. Annesley,DN,0
51,booknlp,Mrs. Bennet's brother,DN,0
51,booknlp,Richard,DN,0
51,booknlp,Wickham Sr.,DN,0
51,booknlp,Dawson,DN,0
51,booknlp,The waiter,DN,0
51,booknlp,The footman,DN,0
51,booknlp,Sarah,DN,0
51,booknlp,Nicholls,DN,0
51,booknlp,John,DN,0
51,booknlp,Mrs. Nicholls,DN,0
51,booknlp,Miss Watson,DN,0
51,booknlp,Mr. Long,DN,0
51,booknlp,Mr. Morris,DN,0
51,booknlp,Mr. Robinson,DN,0
51,booknlp,Young Lucas,DN,0
52,booknlp,Elizabeth,N,9
52,booknlp,Jane,N,3
52,booknlp,Mr. Darcy,N,9
52,booknlp,Mrs. Bennet,N,1
52,booknlp,Mr. Bingley,N,0
52,booknlp,Mr. Bennet,N,1
52,booknlp,Wickham,N,16
52,booknlp,Lydia,N,8
52,booknlp,Charlotte Lucas,N,0
52,booknlp,Mr. Collins,N,0
52,booknlp,Kitty,N,0
52,booknlp,Lady Catherine de Bourgh,N,0
52,booknlp,Miss Bingley,N,0
52,booknlp,Miss Darcy,N,3
52,booknlp,Mrs. Gardiner,N,1
52,booknlp,Mr. Gardiner,N,2
52,booknlp,Sir William Lucas,N,0
52,booknlp,Mary,N,0
52,booknlp,Mrs. Philips,N,0
52,booknlp,Miss de Bourgh,N,1
52,booknlp,Lady Lucas,N,0
52,booknlp,Mrs. Hurst,N,0
52,booknlp,Maria Lucas,N,0
52,booknlp,Colonel Forster,N,0
52,booknlp,Colonel Fitzwilliam,N,0
52,booknlp,Darcy's father,N,0
52,booknlp,Mr. Hurst,N,0
52,booknlp,Mr. Denny,N,0
52,booknlp,Mrs. Forster,N,0
52,booknlp,Miss King,N,0
52,booknlp,Mr. Philips,N,0
52,booknlp,Mrs. Long,N,0
52,booknlp,Mrs. Jenkinson,N,0
52,booknlp,Mr. Jones,N,0
52,booknlp,Hill (housekeeper),N,0
52,booknlp,Mrs. Younge,N,0
52,booknlp,Captain Carter,N,0
52,booknlp,Housekeeper (Mrs. Reynolds),N,0
52,booknlp,Lady Anne Darcy,N,0
52,booknlp,Mrs. Annesley,N,0
52,booknlp,Mrs. Bennet's brother,N,0
52,booknlp,Richard,N,0
52,booknlp,Wickham Sr.,N,0
52,booknlp,Dawson,N,0
52,booknlp,The waiter,N,0
52,booknlp,The footman,N,0
52,booknlp,Sarah,N,0
52,booknlp,Nicholls,N,0
52,booknlp,John,N,0
52,booknlp,Mrs. Nicholls,N,0
52,booknlp,Miss Watson,N,0
52,booknlp,Mr. Long,N,0
52,booknlp,Mr. Morris,N,0
52,booknlp,Mr. Robinson,N,0
52,booknlp,Young Lucas,N,0
52,booknlp,Elizabeth,C,18
52,booknlp,Jane,C,0
52,booknlp,Mr. Darcy,C,20
52,booknlp,Mrs. Bennet,C,0
52,booknlp,Mr. Bingley,C,0
52,booknlp,Mr. Bennet,C,0
52,booknlp,Wickham,C,0
52,booknlp,Lydia,C,0
52,booknlp,Charlotte Lucas,C,0
52,booknlp,Mr. Collins,C,0
52,booknlp,Kitty,C,0
52,booknlp,Lady Catherine de Bourgh,C,0
52,booknlp,Miss Bingley,C,0
52,booknlp,Miss Darcy,C,0
52,booknlp,Mrs. Gardiner,C,0
52,booknlp,Mr. Gardiner,C,0
52,booknlp,Sir William Lucas,C,0
52,booknlp,Mary,C,0
52,booknlp,Mrs. Philips,C,0
52,booknlp,Miss de Bourgh,C,0
52,booknlp,Lady Lucas,C,0
52,booknlp,Mrs. Hurst,C,0
52,booknlp,Maria Lucas,C,0
52,booknlp,Colonel Forster,C,0
52,booknlp,Colonel Fitzwilliam,C,0
52,booknlp,Darcy's father,C,0
52,booknlp,Mr. Hurst,C,0
52,booknlp,Mr. Denny,C,0
52,booknlp,Mrs. Forster,C,0
52,booknlp,Miss King,C,0
52,booknlp,Mr. Philips,C,0
52,booknlp,Mrs. Long,C,0
52,booknlp,Mrs. Jenkinson,C,0
52,booknlp,Mr. Jones,C,0
52,booknlp,Hill (housekeeper),C,0
52,booknlp,Mrs. Younge,C,0
52,booknlp,Captain Carter,C,0
52,booknlp,Housekeeper (Mrs. Reynolds),C,0
52,booknlp,Lady Anne Darcy,C,0
52,booknlp,Mrs. Annesley,C,0
52,booknlp,Mrs. Bennet's brother,C,0
52,booknlp,Richard,C,0
52,booknlp,Wickham Sr.,C,0
52,booknlp,Dawson,C,0
52,booknlp,The waiter,C,0
52,booknlp,The footman,C,0
52,booknlp,Sarah,C,0
52,booknlp,Nicholls,C,0
52,booknlp,John,C,0
52,booknlp,Mrs. Nicholls,C,0
52,booknlp,Miss Watson,C,0
52,booknlp,Mr. Long,C,0
52,booknlp,Mr. Morris,C,0
52,booknlp,Mr. Robinson,C,0
52,booknlp,Young Lucas,C,0
52,booknlp,Elizabeth,I,17
52,booknlp,Jane,I,0
52,booknlp,Mr. Darcy,I,26
52,booknlp,Mrs. Bennet,I,0
52,booknlp,Mr. Bingley,I,0
52,booknlp,Mr. Bennet,I,1
52,booknlp,Wickham,I,13
52,booknlp,Lydia,I,5
52,booknlp,Charlotte Lucas,I,0
52,booknlp,Mr. Collins,I,0
52,booknlp,Kitty,I,0
52,booknlp,Lady Catherine de Bourgh,I,0
52,booknlp,Miss Bingley,I,0
52,booknlp,Miss Darcy,I,0
52,booknlp,Mrs. Gardiner,I,0
52,booknlp,Mr. Gardiner,I,1
52,booknlp,Sir William Lucas,I,0
52,booknlp,Mary,I,0
52,booknlp,Mrs. Philips,I,0
52,booknlp,Miss de Bourgh,I,0
52,booknlp,Lady Lucas,I,0
52,booknlp,Mrs. Hurst,I,0
52,booknlp,Maria Lucas,I,0
52,booknlp,Colonel Forster,I,0
52,booknlp,Colonel Fitzwilliam,I,0
52,booknlp,Darcy's father,I,0
52,booknlp,Mr. Hurst,I,0
52,booknlp,Mr. Denny,I,0
52,booknlp,Mrs. Forster,I,0
52,booknlp,Miss King,I,0
52,booknlp,Mr. Philips,I,0
52,booknlp,Mrs. Long,I,0
52,booknlp,Mrs. Jenkinson,I,0
52,booknlp,Mr. Jones,I,0
52,booknlp,Hill (housekeeper),I,0
52,booknlp,Mrs. Younge,I,0
52,booknlp,Captain Carter,I,0
52,booknlp,Housekeeper (Mrs. Reynolds),I,0
52,booknlp,Lady Anne Darcy,I,0
52,booknlp,Mrs. Annesley,I,0
52,booknlp,Mrs. Bennet's brother,I,0
52,booknlp,Richard,I,0
52,booknlp,Wickham Sr.,I,0
52,booknlp,Dawson,I,0
52,booknlp,The waiter,I,0
52,booknlp,The footman,I,0
52,booknlp,Sarah,I,0
52,booknlp,Nicholls,I,0
52,booknlp,John,I,0
52,booknlp,Mrs. Nicholls,I,0
52,booknlp,Miss Watson,I,0
52,booknlp,Mr. Long,I,0
52,booknlp,Mr. Morris,I,0
52,booknlp,Mr. Robinson,I,0
52,booknlp,Young Lucas,I,0
52,booknlp,Elizabeth,A,15
52,booknlp,Jane,A,0
52,booknlp,Mr. Darcy,A,13
52,booknlp,Mrs. Bennet,A,1
52,booknlp,Mr. Bingley,A,0
52,booknlp,Mr. Bennet,A,0
52,booknlp,Wickham,A,8
52,booknlp,Lydia,A,3
52,booknlp,Charlotte Lucas,A,0
52,booknlp,Mr. Collins,A,0
52,booknlp,Kitty,A,0
52,booknlp,Lady Catherine de Bourgh,A,0
52,booknlp,Miss Bingley,A,0
52,booknlp,Miss Darcy,A,0
52,booknlp,Mrs. Gardiner,A,0
52,booknlp,Mr. Gardiner,A,0
52,booknlp,Sir William Lucas,A,0
52,booknlp,Mary,A,0
52,booknlp,Mrs. Philips,A,0
52,booknlp,Miss de Bourgh,A,0
52,booknlp,Lady Lucas,A,0
52,booknlp,Mrs. Hurst,A,0
52,booknlp,Maria Lucas,A,0
52,booknlp,Colonel Forster,A,0
52,booknlp,Colonel Fitzwilliam,A,0
52,booknlp,Darcy's father,A,0
52,booknlp,Mr. Hurst,A,0
52,booknlp,Mr. Denny,A,0
52,booknlp,Mrs. Forster,A,0
52,booknlp,Miss King,A,0
52,booknlp,Mr. Philips,A,0
52,booknlp,Mrs. Long,A,0
52,booknlp,Mrs. Jenkinson,A,0
52,booknlp,Mr. Jones,A,0
52,booknlp,Hill (housekeeper),A,0
52,booknlp,Mrs. Younge,A,0
52,booknlp,Captain Carter,A,0
52,booknlp,Housekeeper (Mrs. Reynolds),A,0
52,booknlp,Lady Anne Darcy,A,0
52,booknlp,Mrs. Annesley,A,0
52,booknlp,Mrs. Bennet's brother,A,0
52,booknlp,Richard,A,0
52,booknlp,Wickham Sr.,A,0
52,booknlp,Dawson,A,0
52,booknlp,The waiter,A,0
52,booknlp,The footman,A,0
52,booknlp,Sarah,A,0
52,booknlp,Nicholls,A,0
52,booknlp,John,A,0
52,booknlp,Mrs. Nicholls,A,0
52,booknlp,Miss Watson,A,0
52,booknlp,Mr. Long,A,0
52,booknlp,Mr. Morris,A,0
52,booknlp,Mr. Robinson,A,0
52,booknlp,Young Lucas,A,0
52,booknlp,Elizabeth,DC,18
52,booknlp,Jane,DC,10
52,booknlp,Mr. Darcy,DC,10
52,booknlp,Mrs. Bennet,DC,2
52,booknlp,Mr. Bingley,DC,0
52,booknlp,Mr. Bennet,DC,3
52,booknlp,Wickham,DC,43
52,booknlp,Lydia,DC,30
52,booknlp,Charlotte Lucas,DC,0
52,booknlp,Mr. Collins,DC,0
52,booknlp,Kitty,DC,0
52,booknlp,Lady Catherine de Bourgh,DC,0
52,booknlp,Miss Bingley,DC,0
52,booknlp,Miss Darcy,DC,17
52,booknlp,Mrs. Gardiner,DC,1
52,booknlp,Mr. Gardiner,DC,11
52,booknlp,Sir William Lucas,DC,0
52,booknlp,Mary,DC,0
52,booknlp,Mrs. Philips,DC,0
52,booknlp,Miss de Bourgh,DC,1
52,booknlp,Lady Lucas,DC,0
52,booknlp,Mrs. Hurst,DC,0
52,booknlp,Maria Lucas,DC,0
52,booknlp,Colonel Forster,DC,0
52,booknlp,Colonel Fitzwilliam,DC,0
52,booknlp,Darcy's father,DC,0
52,booknlp,Mr. Hurst,DC,0
52,booknlp,Mr. Denny,DC,0
52,booknlp,Mrs. Forster,DC,0
52,booknlp,Miss King,DC,0
52,booknlp,Mr. Philips,DC,0
52,booknlp,Mrs. Long,DC,0
52,booknlp,Mrs. Jenkinson,DC,0
52,booknlp,Mr. Jones,DC,0
52,booknlp,Hill (housekeeper),DC,0
52,booknlp,Mrs. Younge,DC,0
52,booknlp,Captain Carter,DC,0
52,booknlp,Housekeeper (Mrs. Reynolds),DC,0
52,booknlp,Lady Anne Darcy,DC,0
52,booknlp,Mrs. Annesley,DC,0
52,booknlp,Mrs. Bennet's brother,DC,0
52,booknlp,Richard,DC,0
52,booknlp,Wickham Sr.,DC,0
52,booknlp,Dawson,DC,0
52,booknlp,The waiter,DC,0
52,booknlp,The footman,DC,0
52,booknlp,Sarah,DC,0
52,booknlp,Nicholls,DC,0
52,booknlp,John,DC,0
52,booknlp,Mrs. Nicholls,DC,0
52,booknlp,Miss Watson,DC,0
52,booknlp,Mr. Long,DC,0
52,booknlp,Mr. Morris,DC,0
52,booknlp,Mr. Robinson,DC,0
52,booknlp,Young Lucas,DC,0
52,booknlp,Elizabeth,DN,5
52,booknlp,Jane,DN,0
52,booknlp,Mr. Darcy,DN,2
52,booknlp,Mrs. Bennet,DN,0
52,booknlp,Mr. Bingley,DN,0
52,booknlp,Mr. Bennet,DN,0
52,booknlp,Wickham,DN,0
52,booknlp,Lydia,DN,0
52,booknlp,Charlotte Lucas,DN,0
52,booknlp,Mr. Collins,DN,0
52,booknlp,Kitty,DN,0
52,booknlp,Lady Catherine de Bourgh,DN,0
52,booknlp,Miss Bingley,DN,0
52,booknlp,Miss Darcy,DN,0
52,booknlp,Mrs. Gardiner,DN,0
52,booknlp,Mr. Gardiner,DN,0
52,booknlp,Sir William Lucas,DN,0
52,booknlp,Mary,DN,0
52,booknlp,Mrs. Philips,DN,0
52,booknlp,Miss de Bourgh,DN,0
52,booknlp,Lady Lucas,DN,0
52,booknlp,Mrs. Hurst,DN,0
52,booknlp,Maria Lucas,DN,0
52,booknlp,Colonel Forster,DN,0
