novel,character,dc_in,dc_out,in_deg,out_deg,pagerank
The_Mysteries_of_London1,Miss Frances,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Mr. Sawder,0,10,0,10,0.001967004295978705
The_Mysteries_of_London1,Poor Master Richard,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,Dottings,3,0,3,0,0.002014082967943477
The_Mysteries_of_London1,Old Bailey,1,0,1,0,0.002157402149175158
The_Mysteries_of_London1,dearest Ellen--,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Annygoat,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,Lord Tremordyn----,1,0,1,0,0.00212285269552752
The_Mysteries_of_London1,Mr. Twiggs,3,2,3,2,0.0022615881930238948
The_Mysteries_of_London1,Lady Cecilia,76,109,76,109,0.019995097328020617
The_Mysteries_of_London1,Clapton----,1,0,1,0,0.0020413284497511662
The_Mysteries_of_London1,Uncle Dobbin,4,0,4,0,0.002029775858598401
The_Mysteries_of_London1,Master Buckley,5,0,5,0,0.002045468749253325
The_Mysteries_of_London1,Alderman Dumkins,2,0,2,0,0.0022152417385871365
The_Mysteries_of_London1,Mr. Gregory,2,11,2,11,0.002142306375635693
The_Mysteries_of_London1,Richmond:--,0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Mount Atlas,1,0,1,0,0.0020441331801347652
The_Mysteries_of_London1,Cousin George,4,0,4,0,0.002029775858598401
The_Mysteries_of_London1,Dobson,1,0,1,0,0.002139096738442594
The_Mysteries_of_London1,Miss.,3,0,3,0,0.002204464193115017
The_Mysteries_of_London1,Crisp,1,1,1,1,0.0021390613010671034
The_Mysteries_of_London1,Garnell,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,old Dobbin.--'My,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,old Dottings.--'Yes,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Armstrong,29,6,29,6,0.006861760895764734
The_Mysteries_of_London1,Ben Halliday,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,Death,1,0,1,0,0.002187460012385449
The_Mysteries_of_London1,Master Eugene----,1,0,1,0,0.0023398275327577295
The_Mysteries_of_London1,Irishers,1,0,1,0,0.0022543146944658545
The_Mysteries_of_London1,Miss Selina Fitzherbert--,2,0,2,0,0.0023111183061555016
The_Mysteries_of_London1,Baron Ruperto,1,0,1,0,0.002139096738442594
The_Mysteries_of_London1,Winchester--,1,0,1,0,0.002344061936414959
The_Mysteries_of_London1,Mrs. Higgins,5,0,5,0,0.002352648716759006
The_Mysteries_of_London1,Markham,299,280,299,280,0.05668759937931182
The_Mysteries_of_London1,Lord William Priggins,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Captain Fitzhardinge,8,1,8,1,0.0032137914923692245
The_Mysteries_of_London1,Sir Robert Peel,1,0,1,0,0.002187460012385449
The_Mysteries_of_London1,Thomas Armstrong,7,1,7,1,0.0031715805184749464
The_Mysteries_of_London1,Stanford Sydney,2,0,2,0,0.0031285498176925166
The_Mysteries_of_London1,Napoleon,1,0,1,0,0.0028031023801673547
The_Mysteries_of_London1,Phil.--'But,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Villain,1,0,1,0,0.0042369369399489565
The_Mysteries_of_London1,Mr. Banks,16,7,16,7,0.009000255024236676
The_Mysteries_of_London1,Mr. Vokes,1,3,1,3,0.0020651989283271017
The_Mysteries_of_London1,Eva,4,1,4,1,0.005144682347591876
The_Mysteries_of_London1,Count Alteroni,38,1,38,1,0.01001688310432629
The_Mysteries_of_London1,Marian--,1,0,1,0,0.002054655335807199
The_Mysteries_of_London1,Mr. Alderman Sniff,1,0,1,0,0.0020441331801347652
The_Mysteries_of_London1,Miss,42,0,42,0,0.005384918004500701
The_Mysteries_of_London1,Lord,5,0,5,0,0.0035810967579360123
The_Mysteries_of_London1,Wretch,6,0,6,0,0.0030548607583076575
The_Mysteries_of_London1,On'y,1,0,1,0,0.0022543146944658545
The_Mysteries_of_London1,Walter,44,30,44,30,0.010217538926740707
The_Mysteries_of_London1,Captain Smilax Dapper,1,6,1,6,0.0021794348959721156
The_Mysteries_of_London1,God,64,0,64,0,0.01504476274969564
The_Mysteries_of_London1,Father,2,0,2,0,0.0028822556792127917
The_Mysteries_of_London1,Rottenborough,2,0,2,0,0.002088081562663513
The_Mysteries_of_London1,Anthony,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,villain Axminster,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,Skilligalee,42,15,42,15,0.011278735648844494
The_Mysteries_of_London1,Villa,1,0,1,0,0.002157402149175158
The_Mysteries_of_London1,Woman,1,0,1,0,0.002157402149175158
The_Mysteries_of_London1,"LXI.--The "" Boozing - Ken",0,4,0,4,0.001967004295978705
The_Mysteries_of_London1,the Rev. Henry Sharpere,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Croesus,1,0,1,0,0.0020441331801347652
The_Mysteries_of_London1,Angelo III,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Polly Bolter,2,0,2,0,0.002328638848238316
The_Mysteries_of_London1,Angel,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,Baron Griffin,4,0,4,0,0.002655232316332299
The_Mysteries_of_London1,Mrs. Smilax Dapper,1,0,1,0,0.0021794348959721156
The_Mysteries_of_London1,Jones,1,5,1,5,0.003060391049275845
The_Mysteries_of_London1,Aischa,0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Miss Jemima,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Mac Chizzle,6,10,6,10,0.002793116553696224
The_Mysteries_of_London1,Mat,1,0,1,0,0.0020864468794342264
The_Mysteries_of_London1,a Mrs. Arlington----,1,0,1,0,0.0022563937309953144
The_Mysteries_of_London1,Margaret Flathers,45,11,45,11,0.02122259980912904
The_Mysteries_of_London1,Blister,4,0,4,0,0.004698604730840078
The_Mysteries_of_London1,Harry,2,0,2,0,0.0025416250929530047
The_Mysteries_of_London1,The villains!--they,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Justice Spikeman,3,0,3,0,0.0024831753112439002
The_Mysteries_of_London1,Tom Tittlebat.--'The deuce,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Mrs. Blossom,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Dick,7,47,7,47,0.004108915728995928
The_Mysteries_of_London1,Jenny Fossett,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Mr. Markham:--Mr . Markham,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Zingaree,1,0,1,0,0.005959174155901302
The_Mysteries_of_London1,Mr. Dyson,1,1,1,1,0.0021390613010671034
The_Mysteries_of_London1,Fortune,1,0,1,0,0.003607883950493903
The_Mysteries_of_London1,Mr. Chichester;--I,1,0,1,0,0.0020441331801347652
The_Mysteries_of_London1,Lady Marlborough,4,0,4,0,0.0023597828253722913
The_Mysteries_of_London1,Signor Pisani,1,0,1,0,0.002139096738442594
The_Mysteries_of_London1,Jack,1,0,1,0,0.0030194594716457324
The_Mysteries_of_London1,Prussia,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Whittingham,46,58,46,58,0.011171410724100989
The_Mysteries_of_London1,Constantinople,1,0,1,0,0.0021327908836316556
The_Mysteries_of_London1,Mrs. Wicks,1,0,1,0,0.0020864468794342264
The_Mysteries_of_London1,Satan,1,0,1,0,0.002054655335807199
The_Mysteries_of_London1,Bill,14,17,14,17,0.005745487346721951
The_Mysteries_of_London1,John Bull,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Miss!--if,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,"Skilligalee,--for",0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Yorkminster,1,0,1,0,0.0021390613010671034
The_Mysteries_of_London1,Flower,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Thmilackth,2,0,2,0,0.0023918654959655264
The_Mysteries_of_London1,Jenkins,3,0,3,0,0.0031637130071481066
The_Mysteries_of_London1,Lady Cecilia Huntingfield,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Selina Fitzherbert,3,0,3,0,0.0023902716052009395
The_Mysteries_of_London1,Saint David,1,0,1,0,0.002251071269009888
The_Mysteries_of_London1,"Tidkins,--""has",1,0,1,0,0.0020441331801347652
The_Mysteries_of_London1,Eliza Marchioness of Ziani,1,0,1,0,0.002139096738442594
The_Mysteries_of_London1,The Gipsies,1,0,1,0,0.002606619126479928
The_Mysteries_of_London1,Poor Meg,3,0,3,0,0.003885848787482374
The_Mysteries_of_London1,Simcox,2,2,2,2,0.0024418990972048947
The_Mysteries_of_London1,Tony,30,5,30,5,0.00618979545516462
The_Mysteries_of_London1,J. J. WILKINSON,0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,"Zingary;--""death",0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Mrs. Chisney,2,0,2,0,0.002115652603523627
The_Mysteries_of_London1,Lord Templeton,2,0,2,0,0.002545783166011924
The_Mysteries_of_London1,pell - mell,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Lady Tremordyn,14,0,14,0,0.0035273100953232563
The_Mysteries_of_London1,Bob Fosset,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Bet Flathers,2,0,2,0,0.001998390077288553
The_Mysteries_of_London1,Bob Fossett,4,0,4,0,0.002029775858598401
The_Mysteries_of_London1,Filippo,18,16,18,16,0.004623201924431731
The_Mysteries_of_London1,the Rattlesnake,4,240,4,240,0.004428237804194913
The_Mysteries_of_London1,Mr. Pakenham,9,5,9,5,0.005951722911954956
The_Mysteries_of_London1,Brother,2,0,2,0,0.0021547541917220276
The_Mysteries_of_London1,Howsomever,2,0,2,0,0.0024422565687633557
The_Mysteries_of_London1,little Smilaxes,1,0,1,0,0.0021794348959721156
The_Mysteries_of_London1,Phil.--'I'll,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Disgraceful raskel,1,0,1,0,0.0021327908836316556
The_Mysteries_of_London1,Eugene,26,17,26,17,0.007457789521263762
The_Mysteries_of_London1,the Honourable Miss Cecilia Huntingfield,0,3,0,3,0.001967004295978705
The_Mysteries_of_London1,Louisa,13,15,13,15,0.004048221902865217
The_Mysteries_of_London1,Cherry,15,21,15,21,0.005248456699444084
The_Mysteries_of_London1,Booth,1,0,1,0,0.003060391049275845
The_Mysteries_of_London1,the Buffer,0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Dr. Faustus,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Mr. Wilmot,0,3,0,3,0.001967004295978705
The_Mysteries_of_London1,Alderman Spiff,1,0,1,0,0.0020441331801347652
The_Mysteries_of_London1,Sir Thomas Muzzlehem,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Eliza,37,36,37,36,0.008067025865605178
The_Mysteries_of_London1,Mr. Thomas Sugget,0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Mr. Martin,3,0,3,0,0.0021983909484468854
The_Mysteries_of_London1,Bohemian,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Fanny,0,2,0,2,0.001967004295978705
The_Mysteries_of_London1,Dame Margery.--'Why,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Sir Rupert,94,66,94,66,0.017678742665576605
The_Mysteries_of_London1,Count Pichantoss,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Mr. Styles,1,0,1,0,0.002969917780096725
The_Mysteries_of_London1,"HONOURED SIR,--I",1,0,1,0,0.003639200464356004
The_Mysteries_of_London1,Kidderminster,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Lord Tremordyn,35,1,35,1,0.00717529445107957
The_Mysteries_of_London1,Viola,15,25,15,25,0.006678090237361434
The_Mysteries_of_London1,the Zingarees,2,0,2,0,0.002622312017134852
The_Mysteries_of_London1,Whitecross,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Richard Markham;--and,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Tom,27,2,27,2,0.005808251556155624
The_Mysteries_of_London1,Mr. Wentworth,19,7,19,7,0.005102107979820286
The_Mysteries_of_London1,Dame Margery,7,0,7,0,0.002700776470409472
The_Mysteries_of_London1,Mr. Johnson,0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Mrs. Sydney,1,0,1,0,0.00211704710623874
The_Mysteries_of_London1,the English,2,0,2,0,0.002333522615151375
The_Mysteries_of_London1,Jove,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,William Bolter,1,0,1,0,0.0021327908836316556
The_Mysteries_of_London1,General Grachia,3,0,3,0,0.0024832816233703718
The_Mysteries_of_London1,mamma,1,0,1,0,0.0021794348959721156
The_Mysteries_of_London1,Providence,3,0,3,0,0.0023902716052009395
The_Mysteries_of_London1,Tidkins,23,9,23,9,0.005742272311057993
The_Mysteries_of_London1,Victoria,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Old Dobbin,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,ROBERT MACAIRE,1,0,1,0,0.003639200464356004
The_Mysteries_of_London1,Clapton,1,0,1,0,0.0020413284497511662
The_Mysteries_of_London1,Snoggles,10,7,10,7,0.0031049008183909265
The_Mysteries_of_London1,Eliza Sydney,1,0,1,0,0.002120773753532349
The_Mysteries_of_London1,"Bill;--""but",0,1,0,1,0.001967004295978705
The_Mysteries_of_London1,Chance,3,0,3,0,0.0024388566021287007
The_Mysteries_of_London1,Mr. Muffles,0,2,0,2,0.001967004295978705
The_Mysteries_of_London1,Burgundy,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Edward Preston,5,0,5,0,0.002924086744057388
The_Mysteries_of_London1,Talbot,32,17,32,17,0.0047963875369035885
The_Mysteries_of_London1,Morcar,5,1,5,1,0.0026693906890996244
The_Mysteries_of_London1,the Marquis of Gerrano,1,0,1,0,0.002139096738442594
The_Mysteries_of_London1,Joe Dobbin,3,0,3,0,0.002014082967943477
The_Mysteries_of_London1,the beauteous Italian,0,2,0,2,0.001967004295978705
The_Mysteries_of_London1,Mrs. Arlington,36,51,36,51,0.010328048795193766
The_Mysteries_of_London1,Mr. Milksop,4,2,4,2,0.0023597828253722913
The_Mysteries_of_London1,Mr. Guffins,1,1,1,1,0.0021327908836316556
The_Mysteries_of_London1,Ellen,97,208,97,208,0.019375004837259006
The_Mysteries_of_London1,"Louisa,--I",1,0,1,0,0.002196354202651571
The_Mysteries_of_London1,Prince Alberto,2,0,2,0,0.0022856546447338455
The_Mysteries_of_London1,Tullett,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Mrs. Twiggs,2,0,2,0,0.003026408562462779
The_Mysteries_of_London1,Arter,2,0,2,0,0.0021395230820995628
The_Mysteries_of_London1,Dobbins,1,0,1,0,0.002139096738442594
The_Mysteries_of_London1,Mr. Monroe,1,5,1,5,0.0020651989283271017
The_Mysteries_of_London1,the Earl of Warrington,11,7,11,7,0.01208648461092641
The_Mysteries_of_London1,Heaven,2,0,2,0,0.002292359324264489
The_Mysteries_of_London1,Ghosts,1,0,1,0,0.0020413284497511662
The_Mysteries_of_London1,Marian,69,95,69,95,0.009798148576988013
The_Mysteries_of_London1,Miss Monroe--,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Tomlinson,54,107,54,107,0.00971035352853082
The_Mysteries_of_London1,Holford,4,8,4,8,0.002655232316332299
The_Mysteries_of_London1,"Markham,--""at",0,3,0,3,0.001967004295978705
The_Mysteries_of_London1,old Dobbin.--'Nephew Tom,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Bob Fossett.--'_One,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Chichester,71,197,71,197,0.014034447454382457
The_Mysteries_of_London1,Moll Wicks,0,14,0,14,0.001967004295978705
The_Mysteries_of_London1,Allen,10,0,10,0,0.003613747411498178
The_Mysteries_of_London1,Robert Montgomery,1,0,1,0,0.0021794348959721156
The_Mysteries_of_London1,farmer Clodhopper,2,0,2,0,0.001998390077288553
The_Mysteries_of_London1,Dawthon,1,0,1,0,0.0021794348959721156
The_Mysteries_of_London1,Richmond,0,2,0,2,0.001967004295978705
The_Mysteries_of_London1,Isabel,4,0,4,0,0.0028004284502873354
The_Mysteries_of_London1,The Bluebottles,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Sam,16,0,16,0,0.003582163245767459
The_Mysteries_of_London1,Phil Blossom,43,0,43,0,0.0026417985941404373
The_Mysteries_of_London1,Lady Cecilia--,1,0,1,0,0.002251071269009888
The_Mysteries_of_London1,Michael,18,9,18,9,0.003439587203557134
The_Mysteries_of_London1,Poor Lady Cecilia,1,0,1,0,0.002187460012385449
The_Mysteries_of_London1,Mr. Tracy,5,1,5,1,0.0027462462937227795
The_Mysteries_of_London1,Diana,26,47,26,47,0.008505251722236828
The_Mysteries_of_London1,Rat,1,0,1,0,0.0022543146944658545
The_Mysteries_of_London1,Moses Hart,1,0,1,0,0.0022543146944658545
The_Mysteries_of_London1,Saint Bartholomew,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Wyatt,4,0,4,0,0.002029775858598401
The_Mysteries_of_London1,the Liberals,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Mr. Suggett,4,14,4,14,0.002730157644572976
The_Mysteries_of_London1,Lafleur,28,19,28,19,0.010931321581735475
The_Mysteries_of_London1,Want,2,0,2,0,0.0023191452620125357
The_Mysteries_of_London1,Godfrey,1,0,1,0,0.001982697186633629
The_Mysteries_of_London1,Reginald,26,18,26,18,0.006019062684247893
The_Mysteries_of_London1,"Lord Tremordyn,--eh",1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Sweet Cecilia,1,0,1,0,0.00212285269552752
The_Mysteries_of_London1,Mr. Markham;--not,1,0,1,0,0.0021794348959721156
The_Mysteries_of_London1,Mr. Drummer,2,0,2,0,0.003945944428862043
The_Mysteries_of_London1,Mr. Sheriff Popkins,9,0,9,0,0.002661164253383247
The_Mysteries_of_London1,Mr. Preston--,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Mother,1,0,1,0,0.0028031023801673547
The_Mysteries_of_London1,Isabella,99,73,99,73,0.01893613536375783
The_Mysteries_of_London1,Baden,1,0,1,0,0.0021306973135629343
The_Mysteries_of_London1,Richard Markham----,1,0,1,0,0.002046157595024142
The_Mysteries_of_London1,Cecilia Harborough;--and,2,0,2,0,0.0026230156881563746
The_Mysteries_of_London1,"explain,--but",1,0,1,0,0.0021945757328656655
The_Mysteries_of_London1,Winchester,2,0,2,0,0.002404600569757363
The_Mysteries_of_London1,Crankey Jem,4,1,4,1,0.004695827558890624
The_Mysteries_of_London1,Devil,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Pshaw,2,0,2,0,0.002088081562663513
The_Mysteries_of_London1,Stephens,61,100,61,100,0.01765814241622564
The_Mysteries_of_London1,Mr. Parke,0,2,0,2,0.001967004295978705
The_Mysteries_of_London1,X. Y. Z.,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,The Countess Alteroni,2,0,2,0,0.002975159385255753
The_Mysteries_of_London1,the Resurrection Man,3,11,3,11,0.0023299209352960156
The_Mysteries_of_London1,the Rottenboroughers,1,0,1,0,0.002027542929321109
The_Mysteries_of_London1,Garlick,1,0,1,0,0.0020651989283271017
The_Mysteries_of_London1,Zingary,8,6,8,6,0.005998159402647045
The_Mysteries_of_London1,No!--hope,1,0,1,0,0.002054655335807199
The_Mysteries_of_London1,Mrs. Smith,8,1,8,1,0.004400023224285185
The_Mysteries_of_London1,FELICIE SOLIVEAU,0,1,0,1,0.001967004295978705
Our_Mutual_Friend,Guy Fawkes,1,0,1,0,0.0018757968695745186
Our_Mutual_Friend,Mr Inquisitive Pet,1,0,1,0,0.002582194433296909
Our_Mutual_Friend,Cook,1,0,1,0,0.0018687743242934022
Our_Mutual_Friend,Hamilton,1,0,1,0,0.001974371571033591
Our_Mutual_Friend,Gracious Lud,1,0,1,0,0.0018431270558282812
Our_Mutual_Friend,old Mrs Goody,1,0,1,0,0.0018939017745859192
Our_Mutual_Friend,I?—Georgiana,1,0,1,0,0.001855039840918368
Our_Mutual_Friend,the Steamer,1,0,1,0,0.0018556918814258204
Our_Mutual_Friend,Edward,0,5,0,5,0.001813184415248724
Our_Mutual_Friend,Dolls!—it,1,0,1,0,0.0018757968695745186
Our_Mutual_Friend,Wegg,213,349,213,349,0.015634287606631842
Our_Mutual_Friend,Drection,1,0,1,0,0.0022651939641555544
Our_Mutual_Friend,Georgiana;—but,1,0,1,0,0.001855039840918368
Our_Mutual_Friend,the Patrons,1,0,1,0,0.0018622980162152128
Our_Mutual_Friend,Precious,1,0,1,0,0.002914457543468571
Our_Mutual_Friend,Boots,2,1,2,1,0.0020598822647980566
Our_Mutual_Friend,Mr Blogg the Beadle,1,0,1,0,0.0019978227529408605
Our_Mutual_Friend,Missis,4,0,4,0,0.0034397524319430854
Our_Mutual_Friend,Bob Glamour,1,0,1,0,0.0018431270558282812
Our_Mutual_Friend,Captain Joey,2,0,2,0,0.0018730696964078379
Our_Mutual_Friend,Thankee,2,0,2,0,0.0018937391762490381
Our_Mutual_Friend,Poddles,1,0,1,0,0.0019978227529408605
Our_Mutual_Friend,Miss Dancer,5,0,5,0,0.0020606387300942755
Our_Mutual_Friend,Thankye,1,0,1,0,0.0019978227529408605
Our_Mutual_Friend,Margaretta,5,0,5,0,0.0029146910299512004
Our_Mutual_Friend,Daniel Dancer,5,0,5,0,0.002047686113937897
Our_Mutual_Friend,Geor,1,0,1,0,0.0018471212572281344
Our_Mutual_Friend,Supper,1,0,1,0,0.0021214950321167578
Our_Mutual_Friend,Co.,9,0,9,0,0.002152439523752405
Our_Mutual_Friend,Ingrate,1,0,1,0,0.0018265837678660443
Our_Mutual_Friend,William Williams,1,0,1,0,0.0018431270558282812
Our_Mutual_Friend,Driver,1,0,1,0,0.0040830989284626525
Our_Mutual_Friend,LO,1,0,1,0,0.0018622980162152128
Our_Mutual_Friend,Selfish,1,0,1,0,0.0018810680944094408
Our_Mutual_Friend,Gaffer,62,7,62,7,0.008909847964023013
Our_Mutual_Friend,Mister,1,0,1,0,0.0018512317100719418
Our_Mutual_Friend,General John Reid,2,0,2,0,0.0019003453110384306
Our_Mutual_Friend,Mrs Wilfer,8,179,8,179,0.0028223615909028963
Our_Mutual_Friend,Georgeute,1,0,1,0,0.0018471212572281344
Our_Mutual_Friend,Caulfield,1,0,1,0,0.0018622980162152128
Our_Mutual_Friend,Men,1,0,1,0,0.0018470596039819758
Our_Mutual_Friend,Dusty Boffin,5,0,5,0,0.0020034208893648124
Our_Mutual_Friend,Ritch,1,0,1,0,0.001899513860298835
Our_Mutual_Friend,the Boffins,19,0,19,0,0.0025480726481030367
Our_Mutual_Friend,Thomas,1,0,1,0,0.0018512317100719418
Our_Mutual_Friend,the Golden Dustman,2,3,2,3,0.0020285924505087528
Our_Mutual_Friend,Faith,1,0,1,0,0.0018757968695745186
Our_Mutual_Friend,Would little Harrison,1,0,1,0,0.0018979295667302608
Our_Mutual_Friend,Uncle Parker,3,0,3,0,0.0019944424392132664
