novel,character,in_strength,out_strength,in_degree,out_degree,pagerank,gender
Vanity_Fair_1847,Old Osborne,0,4,0,3,0.0014751683383251333,M
Vanity_Fair_1847,Rudge,1,0,1,0,0.0019099650207770298,UNK
Vanity_Fair_1847,Bedford Row,1,0,1,0,0.0015613522488373186,UNK
Vanity_Fair_1847,Mrs. Kirk,2,0,1,0,0.00167760143939048,M
Vanity_Fair_1847,Wattier,1,0,1,0,0.0015746857235433716,UNK
Vanity_Fair_1847,Lord Tarquin,1,0,1,0,0.0016195373630897851,UNK
Vanity_Fair_1847,Stumpy,1,0,1,0,0.0015943430673761778,UNK
Vanity_Fair_1847,Old Figs,1,0,1,0,0.0015863196787574063,UNK
Vanity_Fair_1847,Cupid,2,0,1,0,0.0015933670987500455,M
Vanity_Fair_1847,Mrs. F. Bullock,0,2,0,1,0.0014751683383251333,UNK
Vanity_Fair_1847,Raggles,7,2,4,2,0.0036879070617219793,M
Vanity_Fair_1847,Mr. Poe,1,0,1,0,0.0015863196787574063,UNK
Vanity_Fair_1847,Delilah,0,1,0,1,0.0014751683383251333,UNK
Vanity_Fair_1847,Apollo,1,0,1,0,0.001672200581172505,UNK
Vanity_Fair_1847,Old Sir Huddleston,1,0,1,0,0.0015746857235433716,UNK
Vanity_Fair_1847,Fritz,0,2,0,2,0.0014751683383251333,UNK
Vanity_Fair_1847,Latimer,1,0,1,0,0.0015378808136609803,UNK
Vanity_Fair_1847,The Tom Cribb 's Arms,1,0,1,0,0.001672200581172505,UNK
Vanity_Fair_1847,Flethers,1,0,1,0,0.0017887307150043692,UNK
Vanity_Fair_1847,Pope,2,0,1,0,0.002102293091683605,UNK
Vanity_Fair_1847,the H.H.,1,0,1,0,0.0015746857235433716,UNK
Vanity_Fair_1847,Lord Bareacres,1,0,1,0,0.0015863196787574063,UNK
Vanity_Fair_1847,Sir John,1,0,1,0,0.0018932515072307811,UNK
Vanity_Fair_1847,Clytemnestra,1,0,1,0,0.0017085155086780544,UNK
Vanity_Fair_1847,Jones,0,2,0,1,0.0014751683383251333,M
Vanity_Fair_1847,Mr. Eagles,1,0,1,0,0.0027294178450420763,M
Vanity_Fair_1847,Brighton,1,0,1,0,0.0016195373630897851,UNK
Vanity_Fair_1847,Georgy,21,36,6,16,0.005941252666157525,M
Vanity_Fair_1847,your poor Grandfather Sedley,2,0,1,0,0.0016974710191896792,M
Vanity_Fair_1847,Ringwood of Christchurch,1,0,1,0,0.001672200581172505,UNK
Vanity_Fair_1847,Cuff,4,3,1,2,0.0018199039803738744,M
Vanity_Fair_1847,Mrs. S--,1,0,1,0,0.0021303054756968793,UNK
Vanity_Fair_1847,Mr. Wenham,5,19,2,5,0.0024428786963174944,M
Vanity_Fair_1847,"Rawdon Crawley , Esquire",0,3,0,2,0.0014751683383251333,M
Vanity_Fair_1847,Mr. Brown,1,1,1,1,0.0016236695711446228,UNK
Vanity_Fair_1847,Madame,5,0,3,0,0.0029333715411656264,F
Vanity_Fair_1847,Nature,1,0,1,0,0.0015296291905175581,UNK
Vanity_Fair_1847,Sir Lapin Warren,1,0,1,0,0.0015613522488373186,UNK
Vanity_Fair_1847,Sheneral Bulkeley,2,0,1,0,0.0019768681410119106,M
Vanity_Fair_1847,Mrs. Winkworth,1,0,1,0,0.002102293091683605,F
Vanity_Fair_1847,Peggy,9,2,4,1,0.0027280838501515807,F
Vanity_Fair_1847,Miss O.,2,0,2,0,0.0018914678605952456,F
Vanity_Fair_1847,Bute Crawleys,1,0,1,0,0.0015342677185375894,UNK
Vanity_Fair_1847,Deed,1,0,1,0,0.0019110966347476565,UNK
Vanity_Fair_1847,Rothschild,1,0,1,0,0.002102293091683605,UNK
Vanity_Fair_1847,old whatdyecallum,1,0,1,0,0.0016163931748048544,UNK
Vanity_Fair_1847,Miss Wirt,1,1,1,1,0.0016746870116080967,F
Vanity_Fair_1847,Lady Bareacres,3,0,2,0,0.0018267142691029666,F
Vanity_Fair_1847,Captain Dobbin Proceeds,4,0,2,0,0.0023554687192354987,M
Vanity_Fair_1847,Betty,0,2,0,2,0.0014751683383251333,UNK
Vanity_Fair_1847,Mrs. Sedley,0,3,0,2,0.0014751683383251333,F
Vanity_Fair_1847,Gad,8,0,4,0,0.0023098821203256493,UNK
Vanity_Fair_1847,Miss a -- Miss Short,1,0,1,0,0.0016403528992232938,UNK
Vanity_Fair_1847,Tinker,3,8,2,3,0.0019571366845675393,UNK
Vanity_Fair_1847,Mr. Hodson,2,6,1,3,0.0017576180112845756,M
Vanity_Fair_1847,Dear William,1,0,1,0,0.0016236695711446228,UNK
Vanity_Fair_1847,The Sailor 's True Binnacle,1,0,1,0,0.0016448396440981797,UNK
Vanity_Fair_1847,Lord Steyne,33,31,11,10,0.008510373062502439,M
Vanity_Fair_1847,the Honourable Mr. Deuceace,1,0,1,0,0.0016195373630897851,UNK
Vanity_Fair_1847,Mrs. Haggistoun,2,0,2,0,0.0017559909845304526,F
Vanity_Fair_1847,Dawson the Ironmonger,1,0,1,0,0.0015342677185375894,UNK
Vanity_Fair_1847,Ensign Stubble,0,1,0,1,0.0014751683383251333,M
Vanity_Fair_1847,Lord Flowerdale,1,0,1,0,0.0015746857235433716,UNK
Vanity_Fair_1847,James,14,20,7,13,0.004634497517142861,M
Vanity_Fair_1847,Captain Bragg,0,3,0,2,0.0014751683383251333,M
Vanity_Fair_1847,Tink,1,0,1,0,0.0016831044126776212,UNK
Vanity_Fair_1847,Dr. Squills,2,6,1,4,0.0017089148713280624,UNK
Vanity_Fair_1847,Trotter,4,0,2,0,0.002920751866311248,UNK
Vanity_Fair_1847,George,148,215,23,57,0.028135724267215025,M
Vanity_Fair_1847,Heaven,2,0,2,0,0.001760870922120282,UNK
Vanity_Fair_1847,Lord Gaunt,1,0,1,0,0.0015378808136609803,M
Vanity_Fair_1847,Mrs. Flamingo,1,0,1,0,0.0015342677185375894,UNK
Vanity_Fair_1847,the Duke,2,0,2,0,0.001951644334554204,UNK
Vanity_Fair_1847,Poor Joe,1,0,1,0,0.0015342677185375894,UNK
Vanity_Fair_1847,my Lady Binkie,1,0,1,0,0.0016842099227779572,UNK
Vanity_Fair_1847,Mrs. Binny,1,0,1,0,0.001614529394627016,UNK
Vanity_Fair_1847,Lord Southdown,0,6,0,3,0.0014751683383251333,M
Vanity_Fair_1847,"Frederick Bullock , Esq .",0,2,0,1,0.0014751683383251333,M
Vanity_Fair_1847,Old Stairs,1,0,1,0,0.0016448396440981797,UNK
Vanity_Fair_1847,the Batavier,1,0,1,0,0.0015613522488373186,UNK
Vanity_Fair_1847,Mrs. Cook,0,8,0,4,0.0014751683383251333,F
Vanity_Fair_1847,Mr. Wapshot,1,0,1,0,0.0017887307150043692,UNK
Vanity_Fair_1847,the Gaunts,2,0,1,0,0.0018932515072307811,UNK
Vanity_Fair_1847,Rebecca,130,93,21,23,0.021843369598920165,F
Vanity_Fair_1847,Miss Osborne,16,18,7,10,0.005014687756055204,F
Vanity_Fair_1847,a Hottentot Venus,1,0,1,0,0.0015863196787574063,UNK
Vanity_Fair_1847,Blowman,1,0,1,0,0.002102293091683605,UNK
Vanity_Fair_1847,Miss Pye,1,0,1,0,0.0016543468392846965,UNK
Vanity_Fair_1847,Amelia Sed--,2,0,1,0,0.0016974710191896792,UNK
Vanity_Fair_1847,Mrs. Dobbin,1,0,1,0,0.0016236695711446228,M
Vanity_Fair_1847,Miss Swartz,8,7,3,4,0.0023979315972040035,F
Vanity_Fair_1847,the Misses Dobbin,0,1,0,1,0.0014751683383251333,UNK
Vanity_Fair_1847,Briggs,38,32,7,11,0.005881979287176037,F
Vanity_Fair_1847,Old Dobbin,1,0,1,0,0.0015863196787574063,UNK
Vanity_Fair_1847,Dear Joseph,1,0,1,0,0.0016448396440981797,UNK
Vanity_Fair_1847,little Macduff McMull,1,0,1,0,0.0015943430673761778,UNK
Vanity_Fair_1847,Fluvy du Tajy,1,0,1,0,0.0017662401219885513,UNK
Vanity_Fair_1847,dear Lord Nelson,1,0,1,0,0.0015746857235433716,UNK
Vanity_Fair_1847,Miss C.,1,0,1,0,0.0016530760035942428,UNK
Vanity_Fair_1847,Mrs. Eaves,1,0,1,0,0.0015378808136609803,UNK
Vanity_Fair_1847,Puisaye,1,0,1,0,0.0015378808136609803,UNK
Vanity_Fair_1847,Madame de la Cruchecassee,1,0,1,0,0.0015378808136609803,UNK
Vanity_Fair_1847,Mr. Pestler,0,1,0,1,0.0014751683383251333,M
Vanity_Fair_1847,Little Bob Suckling,2,0,1,0,0.0015933670987500455,M
Vanity_Fair_1847,Nathan,1,0,1,0,0.0016746870116080967,M
Vanity_Fair_1847,Cooky,1,0,1,0,0.002436332990615282,UNK
Vanity_Fair_1847,Schwartzenberg,1,0,1,0,0.0015779054839160098,UNK
Vanity_Fair_1847,Rocket,1,0,1,0,0.0015613522488373186,UNK
Vanity_Fair_1847,Lady Gaunt,5,0,2,0,0.003359858524362072,F
Vanity_Fair_1847,Shakespeare,1,0,1,0,0.0016842099227779572,M
Vanity_Fair_1847,Mr. Moss,2,0,2,0,0.002246662116448257,M
Vanity_Fair_1847,Smollett,1,1,1,1,0.0016403528992232938,UNK
Vanity_Fair_1847,Mr. Trotter,1,2,1,2,0.0022607062192651585,UNK
Vanity_Fair_1847,Lady Macbeth,1,1,1,1,0.0015342677185375894,F
Vanity_Fair_1847,Beddoes,1,0,1,0,0.0015296291905175581,UNK
Vanity_Fair_1847,Miss Toady,0,3,0,2,0.0014751683383251333,F
Vanity_Fair_1847,John,0,5,0,4,0.0014751683383251333,M
Vanity_Fair_1847,Miss Grits,1,0,1,0,0.001614529394627016,UNK
Vanity_Fair_1847,Sparks,2,0,1,0,0.0017639063878544373,UNK
Vanity_Fair_1847,Hicks,2,0,2,0,0.0016725035892695916,UNK
Vanity_Fair_1847,Clay,1,0,1,0,0.001819383962620113,UNK
Vanity_Fair_1847,Rosina,1,0,1,0,0.0015342677185375894,UNK
Vanity_Fair_1847,Lady Crackenbury,2,0,2,0,0.0015969801938734364,F
Vanity_Fair_1847,Mr. Crawley,6,12,6,9,0.002332144660252387,M
Vanity_Fair_1847,Dere,1,0,1,0,0.0017260182396685217,UNK
Vanity_Fair_1847,Mrs. Brown,2,0,1,0,0.001584090042709983,F
Vanity_Fair_1847,Mrs. Washington White,1,0,1,0,0.0015342677185375894,UNK
Vivian_Grey,Margravines,1,0,1,0,0.0025932891374505634,UNK
Vivian_Grey,Wrightson,2,0,1,0,0.0020821738969250495,UNK
Vivian_Grey,DEAR GREY,6,0,2,0,0.0029349742125900657,UNK
Vivian_Grey,St. Nicholas,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Miss Fane,30,54,6,14,0.004570053481452395,F
Vivian_Grey,Mr. Trevor,6,0,1,0,0.002280708243870507,M
Vivian_Grey,Iamblichus,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Eardley,0,6,0,4,0.0019358086309484662,UNK
Vivian_Grey,Frederic Schlegel,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,the Chevalier de Boeffleurs,3,24,2,10,0.0052491204550128515,M
Vivian_Grey,Meyer,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,kalte schale,3,0,1,0,0.0019704382696890616,UNK
Vivian_Grey,The Archduke John,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,Wolsey,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Madame Carolina,28,34,2,13,0.0026265390397818226,F
Vivian_Grey,Charlemagne,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,Miss Gusset,4,27,2,8,0.002867580226145639,F
Vivian_Grey,Sir Oliver,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,pompous Grand Marshals,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,the Wild Spirit,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,the Baron--,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Isabella Kennet,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,"young Mr. Feoffment , who has just married , and taken",4,0,1,0,0.001973858072538731,M
Vivian_Grey,M. Maas,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Morgan Price,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Mr. Hargrave,3,5,1,2,0.0021082584374094867,M
Vivian_Grey,M. De Noé,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Dr. Sly,9,0,3,0,0.0028327666475009123,UNK
Vivian_Grey,the Marchese,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Fashion,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,Co.,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Boieldieu,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,the Graces,1,0,1,0,0.0020771032869066307,UNK
Vivian_Grey,Gypsey,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Lord Lowersdale,7,0,1,0,0.0020023951537314296,M
Vivian_Grey,Arnelm,4,0,2,0,0.0023158958745586778,M
Vivian_Grey,Moll,3,0,2,0,0.002158309826852437,UNK
Vivian_Grey,Amalia,9,0,3,0,0.002545023487627897,UNK
Vivian_Grey,Mr. Liberal Principles,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,DEAR VIVIAN,8,0,1,0,0.0023956747815111873,UNK
Vivian_Grey,Violet,23,7,6,5,0.004956654171910471,F
Vivian_Grey,Wordsworth,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Hierocles,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,The Rodensteins,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Von Sohnspeer,6,0,1,0,0.0020050679084296567,M
Vivian_Grey,von Sohnspeer,5,0,3,0,0.002093582450315349,M
Vivian_Grey,Jove,7,0,6,0,0.0039732854619042,UNK
Vivian_Grey,Bolivar,4,0,3,0,0.0022879724216166583,UNK
Vivian_Grey,your Cousin Hargrave and his Debating Society,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Liberal Snake,1,0,1,0,0.0019932918997688062,M
Vivian_Grey,Doctor Sangrado,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,The Margrave,9,0,1,0,0.002039697547170252,M
Vivian_Grey,a Pulcinello,0,3,0,2,0.0019358086309484662,UNK
Vivian_Grey,Lord Oceanville,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Augustus Clay,3,0,2,0,0.0020602875289867126,M
Vivian_Grey,Monsieur le Sécrétaire,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,the Jagd Junker,1,3,1,3,0.0020433432892117565,M
Vivian_Grey,Laura,0,3,0,3,0.0019358086309484662,UNK
Vivian_Grey,Araminta,1,0,1,0,0.0020089912639367578,UNK
Vivian_Grey,Southey,10,0,1,0,0.0020309322349241284,M
Vivian_Grey,Erard,1,0,1,0,0.0025374948412495357,UNK
Vivian_Grey,Whereupon,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Ay,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Friar Martin,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Napoleon,7,0,1,0,0.0020166111213431887,M
Vivian_Grey,Lord Mounteney,7,0,3,0,0.002296103984332704,M
Vivian_Grey,Lord Manfred,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Mr. Toad,20,1,3,1,0.004692603573184823,M
Vivian_Grey,the Caliph,1,0,1,0,0.0020014695427544135,UNK
Vivian_Grey,Von Konigstein,23,0,4,0,0.0043769164069395105,M
Vivian_Grey,Mr. Sievers,12,197,2,40,0.002675659246235498,M
Vivian_Grey,Mr. Fitzloom,1,8,1,6,0.002007724930515401,M
Vivian_Grey,Ronzi de Begnis,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Smith,3,2,2,2,0.002260347342157511,UNK
Vivian_Grey,Essper,102,109,8,40,0.013803070273965289,M
Vivian_Grey,Mrs. Felix Lorraine,35,131,6,26,0.0055876304558671935,F
Vivian_Grey,Mr. Hallam,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,the Delmonts,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Baron Crupper,1,0,1,0,0.002670768822408631,UNK
Vivian_Grey,Emilius von Aslingen,1,1,1,1,0.0020014695427544135,M
Vivian_Grey,the House of Austria,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,The Knightons,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Baron Rodenstein,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Monsieur Beckendorff,2,0,1,0,0.0019588950567755296,UNK
Vivian_Grey,Mrs. Metcalfe,2,0,1,0,0.0022350156034537305,F
Vivian_Grey,Ammon,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Lord Alhambra,4,0,4,0,0.004971035423317685,M
Vivian_Grey,the Hartz,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,LIST OF ILLUSTRATIONS,0,1,0,1,0.0019358086309484662,UNK
Vivian_Grey,Othello,1,0,1,0,0.0019962335898011216,M
Vivian_Grey,Thanks,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Little Lilliput,12,2,3,1,0.0024041302443307895,M
Vivian_Grey,Maximus Tyrius,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,George Canning Fitzloom,1,0,1,0,0.0020089912639367578,UNK
Vivian_Grey,Georgians,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Venus,2,0,1,0,0.0022183979428647953,UNK
Vivian_Grey,Sir Hanway Etherington,1,3,1,3,0.0025932891374505634,UNK
Vivian_Grey,Bromley,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Zephyr,1,0,1,0,0.0020771032869066307,UNK
Vivian_Grey,Mr. Hermann,1,0,1,0,0.0019962335898011216,UNK
Vivian_Grey,Mandeville,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Evans,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Lady Madeleine,43,94,7,18,0.006687361028670898,F
Vivian_Grey,Hunt and Hone,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Gernsbach,1,0,1,0,0.0020014695427544135,M
Vivian_Grey,Miss Premium,4,0,1,0,0.0021657417062298265,UNK
Vivian_Grey,Owlface,2,0,2,0,0.0022494246142167325,UNK
Vivian_Grey,the Signora,2,0,2,0,0.0025048571346215805,UNK
Vivian_Grey,Bingley,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Booby,3,0,2,0,0.003165935755022968,M
Vivian_Grey,M. Fichte,4,0,1,0,0.001981981482602593,M
Vivian_Grey,Lady Doubtful,4,0,3,0,0.0030004217698591067,UNK
Vivian_Grey,Ernest Clay,24,7,7,7,0.0058583538483267935,M
Vivian_Grey,John Bull,3,0,1,0,0.0021082584374094867,UNK
Vivian_Grey,Sir Huntsman,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Miss Manvers,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Vigano,2,0,1,0,0.0020507751685891465,UNK
Vivian_Grey,Desdemona,1,0,1,0,0.002007724930515401,UNK
Vivian_Grey,Cleveland,18,0,4,0,0.002913485087215173,F
Vivian_Grey,Self,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Dormer Stanhope,6,0,2,0,0.0026259904440320276,UNK
Vivian_Grey,Gaspar,1,0,1,0,0.0023191713585388137,UNK
Vivian_Grey,De Boeffleurs,5,6,3,5,0.0024953293537429734,M
Vivian_Grey,the modest Miss Macdonald,2,0,1,0,0.002396057368750667,UNK
Vivian_Grey,Horace,5,0,2,0,0.002123461558791363,M
Vivian_Grey,Kerrison,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Lady Louisa,1,1,1,1,0.0019720713532451607,UNK
Vivian_Grey,Hans Holbein,5,0,1,0,0.0024734819222649185,M
Vivian_Grey,Regent,1,0,1,0,0.0021453808045168304,UNK
Vivian_Grey,Clarence Devonshire,1,0,1,0,0.00358144697972742,UNK
Vivian_Grey,Belial,2,0,1,0,0.0020507751685891465,UNK
Vivian_Grey,Jacinte,6,0,2,0,0.0022382671508232154,UNK
Vivian_Grey,M. Clarionet,1,0,1,0,0.0036124188298429184,UNK
Vivian_Grey,the great Mr. Stucco,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Mary,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Mamma,5,0,1,0,0.002117122242431938,UNK
Vivian_Grey,Eau de Cologne,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Vivida Vis,3,0,1,0,0.0019643457121411648,UNK
Vivian_Grey,Variety,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,the Archduchess,3,0,2,0,0.0025055573286646587,UNK
Vivian_Grey,Mr. Metternich Scribe,3,0,1,0,0.003011102111309271,UNK
Vivian_Grey,Thames,0,173,0,53,0.0019358086309484662,UNK
Vivian_Grey,Vivian,251,630,37,173,0.042606750375507804,M
Vivian_Grey,The Chowchowtow,4,0,2,0,0.0026763465776586436,UNK
Vivian_Grey,Pasta,1,0,1,0,0.0019962335898011216,UNK
Vivian_Grey,Clay_ville _,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Mr. St. George,26,56,7,21,0.0048242552576369165,M
Vivian_Grey,Byron,32,0,2,0,0.002520946920712491,M
Vivian_Grey,Dallas,1,2,1,1,0.002210081689078292,M
Vivian_Grey,Mr. Grey,4,0,3,0,0.0022677680592988764,M
Vivian_Grey,Cracowsky,2,0,1,0,0.0024338991023752886,UNK
Vivian_Grey,Caroline Mounteney,5,0,3,0,0.0022405996958290778,UNK
Vivian_Grey,Harry Mounteney,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Mercury,1,0,1,0,0.0020089912639367578,UNK
Vivian_Grey,Enjoyment,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Julie,18,0,5,0,0.003801018444058066,F
Vivian_Grey,Beautiful Cynthia,2,0,1,0,0.0020507751685891465,UNK
Vivian_Grey,Grandfather,3,0,1,0,0.0022584126057383375,UNK
Vivian_Grey,Mr. Premium,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Lintz,1,0,1,0,0.0025147360600430227,UNK
Vivian_Grey,Alboussan Ebn Thaher,1,0,1,0,0.0020014695427544135,UNK
Vivian_Grey,Clarke,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Blackwood,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Château Desir,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Jack Maggot,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Lady Carabas,4,0,3,0,0.002608833645246364,UNK
Vivian_Grey,Felix,1,0,1,0,0.0020272389938468245,M
Vivian_Grey,Providence,1,0,1,0,0.0019962335898011216,UNK
Vivian_Grey,Fane,1,0,1,0,0.0019932918997688062,M
Vivian_Grey,Mr. Cleveland,38,16,6,7,0.004808361077742118,M
Vivian_Grey,Diana,1,0,1,0,0.0020771032869066307,UNK
Vivian_Grey,Lady Calabria M’Crater,1,0,1,0,0.0020771032869066307,UNK
Vivian_Grey,Fortune,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Plotinus,2,0,1,0,0.0020507751685891465,UNK
Vivian_Grey,Lady Gusto,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Master Nicholas,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,Dutch,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Clara,5,2,1,1,0.003216472203188097,F
Vivian_Grey,Ariosto,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,the Sieur Ernest,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,the Grand Duke of Johannisberger,2,7,1,4,0.0020507751685891465,M
Vivian_Grey,Percy Metcalfe,1,0,1,0,0.0020854121172010982,UNK
Vivian_Grey,Aubrey Vere,5,0,3,0,0.0030368092816250246,UNK
Vivian_Grey,Lambton,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,the Count of Eberstein,1,3,1,1,0.0020014695427544135,UNK
Vivian_Grey,Jockey,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Ernstorff,14,2,4,2,0.00394956607610163,UNK
Vivian_Grey,the Little Dog,1,0,1,0,0.0021919413453963922,UNK
Vivian_Grey,Haroun Al Raschid,2,0,2,0,0.0020130127556679455,M
Vivian_Grey,Gibbon,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,the Misses Otranto,2,0,1,0,0.0019548333517435987,UNK
Vivian_Grey,Julia,2,0,2,0,0.00366975606386692,F
Vivian_Grey,the Chilterns,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Metternich,6,0,4,0,0.004104133055184991,UNK
Vivian_Grey,Maeviad,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,the Santi,1,0,1,0,0.0020089912639367578,UNK
Vivian_Grey,St. John,8,6,4,6,0.002706107399332398,M
Vivian_Grey,Sybilla,2,0,1,0,0.0020507751685891465,UNK
Vivian_Grey,the Porte,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,Havannahs,1,0,1,0,0.0021453808045168304,UNK
Vivian_Grey,HARRIETTE SCROPE,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Von Neuwied--,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Bacchus,1,0,1,0,0.002525160907025195,UNK
Vivian_Grey,the French,4,0,2,0,0.0019799506300866277,UNK
Vivian_Grey,de moquerie _,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Prince Hungary,1,0,1,0,0.0024843547472081172,UNK
Vivian_Grey,Germans,1,0,1,0,0.003956567731319681,UNK
Vivian_Grey,Theophilus,0,5,0,3,0.0019358086309484662,UNK
Vivian_Grey,Baron von Konigstein,31,1,2,1,0.00376485700489606,M
Vivian_Grey,von Bernstorff,1,1,1,1,0.0020014695427544135,M
Vivian_Grey,Max,7,1,3,1,0.002346414179763131,M
Vivian_Grey,fair Dian,1,0,1,0,0.0020386610277471507,UNK
Vivian_Grey,Mrs. Premium,4,0,1,0,0.0021657417062298265,UNK
Vivian_Grey,Prima Donna,5,0,1,0,0.002450070614941889,M
Vivian_Grey,Butler,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Master Rodolph,30,2,2,2,0.004761437263303579,M
Vivian_Grey,Lucifer,4,0,3,0,0.0033924014798274366,UNK
Vivian_Grey,Lord Dropmore,1,0,1,0,0.0019453209913460323,UNK
Vivian_Grey,Rienzi,4,0,2,0,0.0020279215385094014,M
Vivian_Grey,Matter,1,0,1,0,0.001947351843861998,UNK
Vivian_Grey,Retsch,1,0,1,0,0.0023191713585388137,UNK
Vivian_Grey,Lady Soprano,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Herman,1,0,1,0,0.0019720713532451607,UNK
Vivian_Grey,Lord,1,0,1,0,0.0020433432892117565,UNK
Vivian_Grey,Mallett,2,0,1,0,0.0025940639704600476,M
Vivian_Grey,the Greyites,0,2,0,1,0.0019358086309484662,UNK
Vivian_Grey,Bochsa,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Mr. von Philipson,28,0,2,0,0.008908875189862815,M
Vivian_Grey,the Marchioness,14,10,5,5,0.003408514599926461,F
Vivian_Grey,Lady Jersey,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Premium,12,0,2,0,0.0025296660399469996,M
Vivian_Grey,Fame,1,0,1,0,0.0019932918997688062,UNK
Vivian_Grey,Lord Beaconsfield,3,1,2,1,0.0023891572697402655,M
Vivian_Grey,Madame de Genlis,1,0,1,0,0.0019932918997688062,UNK
